N,P,K,temperature,humidity,ph,rainfall,label,Humidity,Productivity
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,93.2263976,0.445562444
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,8.732620482,0.588841937
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,43.58536681,0.198156897
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil,74.13941292,0.369668517
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,lentil,15.3785056,0.825917097
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil,52.87950366,0.572762815
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil,70.26917674,0.944587473
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil,94.98096772,0.961910832
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil,93.55264219,0.71098365
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil,66.67282027,0.159621408
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil,36.122986,0.656406871
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,67.14295761,0.877678194
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,14.18349399,0.044536646
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil,70.09141677,0.584205349
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil,26.18523798,0.7225817
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,92.48479903,0.947641336
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil,48.16370453,0.481760492
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil,81.86630487,0.564315733
12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,lentil,58.75718142,0.345529787
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil,87.49825869,0.012647894
6,68,18,24.388717,62.50453062,6.711341147,47.26052494,lentil,18.11080979,0.764296636
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,lentil,47.88079807,0.722436585
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,lentil,43.24098035,0.722197394
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil,51.99151382,0.298412911
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil,26.13705049,0.766037476
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil,76.87939018,0.314232107
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil,3.950331182,0.922513797
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,35.92793173,0.776796626
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,24.5796176,0.058031018
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,lentil,45.65698672,0.430813291
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil,41.40813601,0.746038904
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil,12.13615033,0.621489899
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil,44.54596552,0.619132017
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil,43.93873594,0.079162747
12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,lentil,53.08119293,0.782293184
22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,lentil,10.32904824,0.160686625
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,lentil,15.25709199,0.739538577
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil,42.67939078,0.227722478
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil,71.2681324,0.749507348
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,lentil,25.12317479,0.666629292
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil,68.58280686,0.18145056
0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,lentil,12.20809093,0.22805538
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,lentil,88.29690954,0.634471761
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,lentil,46.49923155,0.633208634
0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,lentil,44.61877263,0.242121909
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,lentil,58.85720329,0.458760005
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil,84.3555069,0.900967081
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,lentil,7.168277169,0.833171655
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil,82.07331313,0.758382986
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,lentil,75.01012227,0.015983182
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,lentil,16.55257057,0.769673959
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,lentil,91.2763454,0.264619002
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil,62.92929075,0.244611104
40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,lentil,9.375001259,0.843192964
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,lentil,56.87148807,0.080174236
12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,lentil,74.39363162,0.161686178
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,lentil,13.88558055,0.877872995
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil,7.336738921,0.781939817
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil,25.20566939,0.976924514
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil,43.33907552,0.394701583
39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,lentil,14.71595111,0.842618292
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,lentil,37.89563778,0.928481618
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,lentil,13.38300631,0.055530759
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,lentil,63.3429192,0.30371905
34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,lentil,23.38955687,0.57568818
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil,93.11365363,0.230578529
2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate,76.16945902,0.099946556
6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate,86.96785989,0.493880508
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,43.59836712,0.065576812
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,45.0192956,0.802099095
0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate,93.74469664,0.773028461
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate,8.998003673,0.529469097
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate,28.13691262,0.038852343
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate,55.52941505,0.579978642
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate,40.97097144,0.160989566
15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate,8.345954416,0.201098157
14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate,36.33786777,0.823707182
16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate,64.20426828,0.725935017
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,25.88216645,0.406721721
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,94.77441234,0.172612044
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,21.19703966,0.332535137
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,81.10257539,0.668116358
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,34.88456235,0.58831676
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,4.015971084,0.696787279
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,26.04532969,0.343671994
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,96.58221789,0.533750965
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,41.46853101,0.96856717
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,42.61216058,0.09547024
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,17.91524779,0.648586722
9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,79.1313918,0.779619832
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,13.68546291,0.302596584
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,32.70676762,0.778946223
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,34.8577334,0.148019343
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,74.77300898,0.648609919
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,17.82763139,0.227779041
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate,23.77041333,0.875155017
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,100.467191,0.816091
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,67.5012427,0.356853455
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,66.30238799,0.070685429
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,17.01490216,0.113588778
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,51.1441707,0.77521215
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,8.582734556,0.541805985
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,86.41155966,0.168174775
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,78.67397921,0.229237698
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,44.23325886,0.935879386
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,9.7210421,0.614068639
39,30,38,20.12644921,87.59629625,6.965156738,108.065579,pomegranate,30.99491256,0.587264403
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,17.84743511,0.941830116
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,78.13550577,0.066927398
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,13.03970803,0.408004992
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,52.68607884,0.959023255
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,41.62684572,0.25706662
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,72.52014662,0.476397052
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,24.63326525,0.48699344
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,43.35176495,0.526913351
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,72.20191826,0.167669518
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,82.71224517,0.337768679
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,75.8324823,0.431676076
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,89.24283326,0.200719855
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate,92.34471827,0.057510436
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,67.04920478,0.460372706
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,95.7747872,0.051118433
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,99.31625005,0.880965412
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,61.22596404,0.094666117
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,22.02745614,0.488603151
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,2.662917667,0.966321998
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,15.29500444,0.372410769
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,39.91353575,0.780993586
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,72.14102308,0.527022723
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,15.06480258,0.026738113
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate,32.43074877,0.460368267
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,65.18904789,0.115916178
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate,25.19974572,0.410685423
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,97.42125473,0.313730011
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,60.82738731,0.713352324
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,82.67850765,0.813366134
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,51.6388485,0.310691615
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,99.5329751,0.628415988
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,97.015038,0.396784875
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,73.22192672,0.024110392
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,32.5763132,0.699794541
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,52.51076779,0.669793529
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate,22.26074789,0.418892607
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,9.374328445,0.106274992
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,28.83979083,0.687713752
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,pomegranate,14.76716755,0.622146113
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,51.16535675,0.753104765
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,49.98617505,0.448956165
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate,79.95242564,0.268395871
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate,18.58723765,0.127635238
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate,45.6098347,0.163610765
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,8.942024607,0.532268462
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,30.30343966,0.614629479
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate,27.52405478,0.851334475
40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,pomegranate,64.93895863,0.214526006
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate,49.52864097,0.833592722
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,56.49593295,0.853441821
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate,18.76178372,0.06054958
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate,50.21808267,0.743988917
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate,83.8082716,0.929956885
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,92.13567458,0.311763268
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate,93.99382267,0.283481196
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,46.58047188,0.474118901
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,11.65410465,0.148737878
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,49.75866053,0.598615297
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,25.47130835,0.228289173
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,65.16021319,0.455892964
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana,71.39200377,0.511692475
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana,12.04233922,0.288543129
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana,86.58240455,0.540395256
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,87.43046082,0.453146908
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,banana,33.78130034,0.31813219
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,13.31206388,0.720547352
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,banana,83.40695616,0.501021408
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,10.94064844,0.066631666
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,banana,56.86473147,0.350693898
118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,banana,15.33903107,0.962225925
101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,banana,89.92723433,0.393309849
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,banana,30.47215088,0.303285673
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,banana,97.03289887,0.843443609
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana,17.48225598,0.259012705
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,23.66357795,0.224471024
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana,15.7446762,0.301556617
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,57.3362826,0.83115426
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,53.50450979,0.525539611
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,banana,21.44551589,0.540393944
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,banana,33.06578552,0.778289983
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,25.81373119,0.620228332
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,65.63775875,0.000729834
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,16.95641312,0.710727333
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,94.19993765,0.121264154
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana,57.99527242,0.204753096
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,banana,78.82732252,0.976120276
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,60.31967188,0.720439999
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,24.13086429,0.466879966
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,51.73376877,0.683791199
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana,41.01042432,0.317068702
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,banana,48.93087553,0.616246043
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,12.14330394,0.207807366
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,banana,42.42153059,0.441045813
94,91,51,29.16093424,76.67484233,5.618094446,109.575944,banana,57.90337768,0.934351073
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,48.11240479,0.743998011
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,74.65708474,0.153767272
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,33.45267768,0.894703102
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,banana,2.307960031,0.734142927
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,82.82946366,0.519375682
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,97.30197673,0.729569715
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,45.88115104,0.950103033
